namespace,pod,container,timestamp,mem-average
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732005120000,0.057265625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732005180000,0.0573125
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732005240000,0.0573125
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732005300000,0.0573125
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732005360000,0.0573125
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732005420000,0.0573125
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732005480000,0.0573203125
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732005540000,0.057328125
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732005600000,0.057328125
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732005660000,0.057338541666666666
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732005720000,0.057333333333333326
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732005780000,0.057328125
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732005840000,0.0572890625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732005900000,0.05728645833333333
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732005960000,0.057140625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732006020000,0.057140625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732006080000,0.057140625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732006140000,0.057140625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732006200000,0.057140625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732006260000,0.057140625
free5gc,free5gc-amf-8745675cb-g6fc7,amf,1732006320000,0.057140625
